pp_id,ca_id,supply_pf_id,pp_eff,erg_max,discharge_duration,st_lss_rt,st_lss_hr,factor_lin_0,factor_lin_1,cap_avlb,vc_ramp,vc_om,cap_pwr_leg,cap_pwr_leg_yr2020,cap_pwr_leg_yr2025,cap_pwr_leg_yr2030,cap_pwr_leg_yr2035,cap_pwr_leg_yr2040,cap_pwr_leg_yr2045,cap_pwr_leg_yr2050,erg_chp,erg_chp_yr2020,erg_chp_yr2025,erg_chp_yr2030,erg_chp_yr2035,erg_chp_yr2040,erg_chp_yr2045,erg_chp_yr2050,cap_pwr_leg_old,fc_cp_ann_yr2045,fc_om_yr2020,fc_om_yr2050,fc_om_yr2035,fc_cp_ann,fc_cp_ann_yr2030,pwr_pot,fc_cp_ann_yr2035,fc_om_yr2030,fc_cp_ann_yr2040,fc_cp_ann_yr2050,fc_cp_ann_yr2020,fc_om_yr2025,fc_cp_ann_yr2025,fc_om_yr2045,fc_om_yr2040,fc_om,cap_pwr_leg_hp_fossil,cap_pwr_leg_hp_retr_1pc,cap_pwr_leg_hp_retr_1pc_fossil,cap_pwr_leg_hp_retr_2pc,cap_pwr_leg_hp_retr_2pc_fossil,cap_pwr_leg_yr2020_hp_fossil,cap_pwr_leg_yr2020_hp_retr_1pc,cap_pwr_leg_yr2020_hp_retr_1pc_fossil,cap_pwr_leg_yr2020_hp_retr_2pc,cap_pwr_leg_yr2020_hp_retr_2pc_fossil,cap_pwr_leg_yr2025_hp_fossil,cap_pwr_leg_yr2025_hp_retr_1pc,cap_pwr_leg_yr2025_hp_retr_1pc_fossil,cap_pwr_leg_yr2025_hp_retr_2pc,cap_pwr_leg_yr2025_hp_retr_2pc_fossil,cap_pwr_leg_yr2030_hp_fossil,cap_pwr_leg_yr2030_hp_retr_1pc,cap_pwr_leg_yr2030_hp_retr_1pc_fossil,cap_pwr_leg_yr2030_hp_retr_2pc,cap_pwr_leg_yr2030_hp_retr_2pc_fossil,cap_pwr_leg_yr2035_hp_fossil,cap_pwr_leg_yr2035_hp_retr_1pc,cap_pwr_leg_yr2035_hp_retr_1pc_fossil,cap_pwr_leg_yr2035_hp_retr_2pc,cap_pwr_leg_yr2035_hp_retr_2pc_fossil,cap_pwr_leg_yr2040_hp_fossil,cap_pwr_leg_yr2040_hp_retr_1pc,cap_pwr_leg_yr2040_hp_retr_1pc_fossil,cap_pwr_leg_yr2040_hp_retr_2pc,cap_pwr_leg_yr2040_hp_retr_2pc_fossil,cap_pwr_leg_yr2045_hp_fossil,cap_pwr_leg_yr2045_hp_retr_1pc,cap_pwr_leg_yr2045_hp_retr_1pc_fossil,cap_pwr_leg_yr2045_hp_retr_2pc,cap_pwr_leg_yr2045_hp_retr_2pc_fossil,cap_pwr_leg_yr2050_hp_fossil,cap_pwr_leg_yr2050_hp_retr_1pc,cap_pwr_leg_yr2050_hp_retr_1pc_fossil,cap_pwr_leg_yr2050_hp_retr_2pc,cap_pwr_leg_yr2050_hp_retr_2pc_fossil
298,4.0,,2.0,,,,,,,1.0,,,0.0,676.89,1353.79,2029.68,2706.57,3383.47,4060.36,4736.25,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,543.8,524.24,420.88,364.38,291.18,1087.6,1048.48,841.76,728.75,582.37,1631.4,1572.72,1262.64,1093.13,873.55,2175.2,2096.96,1683.53,1457.51,1164.74,2719.0,2621.2,2104.41,1821.88,1455.92,3262.8,3145.44,2525.29,2186.26,1747.11,3806.6,3669.68,2946.17,2550.64,2038.29
299,4.0,,2.0,,,,,,,1.0,,,0.0,378.0,756.99,1134.99,1512.98,1890.98,2269.98,2647.97,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,291.75,297.79,229.2,211.89,163.41,583.5,595.57,458.39,423.77,326.82,875.24,893.36,687.59,635.66,490.24,1166.99,1191.15,916.79,847.54,653.65,1458.74,1488.94,1145.98,1059.43,817.06,1750.49,1786.72,1375.18,1271.31,980.47,2042.24,2084.51,1604.38,1483.2,1143.88
300,4.0,,2.0,,,,,,,1.0,,,0.0,154.86,309.71,464.57,620.42,775.28,930.13,1084.99,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,134.31,117.18,101.36,80.31,69.44,268.61,234.36,202.72,160.62,138.88,402.92,351.55,304.08,240.93,208.32,537.23,468.73,405.44,321.23,277.76,671.54,585.91,506.8,401.54,347.19,805.84,703.09,608.16,481.85,416.63,940.15,820.27,709.52,562.16,486.07
301,4.0,,2.0,,,,,,,1.0,,,0.0,214.51,429.03,643.54,858.06,1072.57,1287.09,1501.6,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,190.19,178.23,157.59,142.73,125.79,380.38,356.46,315.18,285.46,251.58,570.57,534.69,472.77,428.19,377.37,760.76,712.93,630.36,570.92,503.16,950.95,891.16,787.95,713.65,628.95,1141.14,1069.39,945.54,856.38,754.73,1331.33,1247.62,1103.12,999.11,880.52
302,4.0,,2.0,,,,,,,1.0,,,0.0,25.13,51.26,76.38,102.51,127.64,152.77,178.89,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,22.28,19.72,17.29,13.44,11.65,44.56,39.43,34.58,26.87,23.29,66.84,59.15,51.86,40.31,34.94,89.12,78.87,69.15,53.75,46.59,111.4,98.59,86.44,67.18,58.23,133.68,118.3,103.73,80.62,69.88,155.96,138.02,121.01,94.05,81.52
303,4.0,,2.0,,,,,,,1.0,,,0.0,106.87,213.73,319.6,426.47,533.34,640.2,746.07,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,96.37,84.47,76.13,56.71,50.89,192.74,168.94,152.25,113.42,101.77,289.11,253.42,228.38,170.14,152.66,385.48,337.89,304.5,226.85,203.55,481.86,422.36,380.63,283.56,254.44,578.23,506.83,456.76,340.27,305.32,674.6,591.31,532.88,396.99,356.21
304,4.0,,2.0,,,,,,,1.0,,,0.0,165.1,331.2,496.3,661.39,826.49,992.59,1157.69,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,145.32,126.88,111.2,90.73,79.48,290.64,253.75,222.39,181.46,158.97,435.96,380.63,333.59,272.19,238.45,581.28,507.51,444.79,362.92,317.94,726.6,634.39,555.98,453.66,397.42,871.92,761.26,667.18,544.39,476.9,1017.23,888.14,778.38,635.12,556.39
305,4.0,,2.0,,,,,,,1.0,,,0.0,36.5,72.0,108.49,143.99,180.49,215.99,252.49,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,33.34,29.94,27.58,24.12,22.14,66.69,59.88,55.16,48.24,44.28,100.03,89.83,82.75,72.36,66.42,133.37,119.77,110.33,96.48,88.56,166.71,149.71,137.91,120.6,110.71,200.06,179.65,165.49,144.72,132.85,233.4,209.6,193.07,168.84,154.99
306,5.0,,2.7,,,,,,,1.0,,,0.0,7.14,15.29,22.43,30.57,37.71,44.86,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,5.92,5.66,4.42,3.83,2.98,11.84,11.32,8.83,7.66,5.96,17.76,16.97,13.25,11.49,8.93,23.68,22.63,17.67,15.32,11.91,29.6,28.29,22.09,19.15,14.89,35.52,33.95,26.5,22.98,17.87,41.44,39.6,30.92,26.81,20.84
307,5.0,,2.7,,,,,,,1.0,,,0.0,15.45,29.9,45.34,59.79,75.24,89.69,105.14,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,12.8,12.42,10.47,9.77,8.12,25.61,24.85,20.95,19.54,16.24,38.41,37.27,31.42,29.31,24.36,51.22,49.7,41.89,39.07,32.48,64.02,62.12,52.37,48.84,40.6,76.83,74.54,62.84,58.61,48.72,89.63,86.97,73.31,68.38,56.84
308,5.0,,2.7,,,,,,,1.0,,,0.0,20.39,40.77,61.16,81.55,101.94,122.32,142.71,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,16.21,15.49,12.33,10.49,8.28,32.42,30.98,24.66,20.98,16.55,48.63,46.47,36.99,31.47,24.83,64.84,61.97,49.32,41.95,33.11,81.05,77.46,61.65,52.44,41.39,97.26,92.95,73.98,62.93,49.66,113.47,108.44,86.31,73.42,57.94
309,5.0,,2.7,,,,,,,1.0,,,0.0,36.81,72.63,109.44,145.26,182.07,217.89,254.7,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,31.89,27.68,24.28,19.24,16.74,63.79,55.36,48.55,38.47,33.48,95.68,83.04,72.83,57.71,50.21,127.57,110.72,97.1,76.95,66.95,159.47,138.4,121.38,96.19,83.69,191.36,166.08,145.65,115.42,100.43,223.25,193.76,169.93,134.66,117.17
310,5.0,,2.7,,,,,,,1.0,,,0.0,108.2,215.4,323.6,430.8,539.0,647.2,754.4,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,102.91,82.64,78.82,55.7,52.97,205.82,165.29,157.65,111.4,105.93,308.72,247.93,236.47,167.1,158.9,411.63,330.57,315.3,222.8,211.87,514.54,413.21,394.12,278.51,264.84,617.45,495.86,472.94,334.21,317.8,720.35,578.5,551.77,389.91,370.77
311,5.0,,2.7,,,,,,,1.0,,,0.0,27.98,54.96,82.93,109.91,137.89,164.87,192.84,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,24.69,23.32,20.77,18.98,16.76,49.37,46.63,41.55,37.97,33.51,74.06,69.95,62.32,56.95,50.27,98.75,93.26,83.09,75.93,67.02,123.43,116.58,103.87,94.92,83.78,148.12,139.9,124.64,113.9,100.53,172.81,163.21,145.41,132.88,117.29
312,5.0,,2.7,,,,,,,1.0,,,0.0,65.71,131.42,198.13,263.84,329.56,395.27,461.98,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,62.44,50.61,47.86,36.64,34.55,124.88,101.23,95.72,73.28,69.1,187.32,151.84,143.58,109.92,103.65,249.76,202.46,191.44,146.56,138.2,312.2,253.07,239.3,183.19,172.76,374.64,303.69,287.16,219.83,207.31,437.08,354.3,335.02,256.47,241.86
313,5.0,,2.7,,,,,,,1.0,,,0.0,4.08,8.16,13.24,17.33,21.41,25.49,29.57,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,4.02,3.36,3.17,2.05,1.9,8.03,6.72,6.35,4.1,3.81,12.05,10.08,9.52,6.16,5.71,16.07,13.44,12.7,8.21,7.62,20.08,16.8,15.87,10.26,9.52,24.1,20.16,19.04,12.31,11.43,28.12,23.52,22.22,14.37,13.33
314,5.0,,2.7,,,,,,,1.0,,,0.0,57.53,115.06,172.58,230.11,287.64,345.17,402.69,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,56.82,44.37,43.74,31.05,30.55,113.64,88.73,87.49,62.11,61.11,170.46,133.1,131.23,93.16,91.66,227.28,177.46,174.97,124.22,122.21,284.1,221.83,218.71,155.27,152.77,340.92,266.19,262.46,186.32,183.32,397.74,310.56,306.2,217.38,213.87
315,5.0,,2.7,,,,,,,1.0,,,0.0,2.12,5.24,7.37,9.49,11.61,14.73,16.86,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.95,2.3,1.86,2.27,1.84,3.89,4.59,3.73,4.53,3.67,5.84,6.89,5.59,6.8,5.51,7.79,9.18,7.46,9.07,7.35,9.73,11.48,9.32,11.33,9.18,11.68,13.78,11.18,13.6,11.02,13.63,16.07,13.05,15.87,12.86
316,5.0,,2.7,,,,,,,1.0,,,0.0,79.75,159.5,238.26,318.01,397.76,477.51,556.26,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,78.05,59.62,58.44,41.33,40.45,156.09,119.25,116.87,82.67,80.89,234.14,178.87,175.31,124.0,121.34,312.18,238.49,233.75,165.34,161.79,390.23,298.12,292.18,206.67,202.24,468.28,357.74,350.62,248.01,242.68,546.32,417.36,409.05,289.34,283.13
317,5.0,,2.7,,,,,,,1.0,,,0.0,10.37,19.73,30.1,40.47,49.83,60.2,70.57,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,9.48,8.13,7.64,6.25,5.87,18.96,16.26,15.27,12.51,11.73,28.44,24.39,22.91,18.76,17.6,37.91,32.52,30.55,25.01,23.47,47.39,40.65,38.18,31.27,29.34,56.87,48.78,45.82,37.52,35.2,66.35,56.92,53.46,43.77,41.07
318,5.0,,2.7,,,,,,,1.0,,,0.0,78.36,157.73,236.09,315.46,393.82,472.19,551.55,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,51.04,61.3,39.64,43.55,28.02,102.07,122.61,79.29,87.1,56.03,153.11,183.91,118.93,130.66,84.05,204.15,245.21,158.58,174.21,112.07,255.19,306.52,198.22,217.76,140.08,306.22,367.82,237.87,261.31,168.1,357.26,429.12,277.51,304.86,196.12
319,5.0,,2.7,,,,,,,1.0,,,0.0,72.02,144.04,216.06,287.07,359.09,431.11,503.13,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,41.78,54.99,31.78,38.15,21.94,83.55,109.98,63.55,76.29,43.87,125.33,164.97,95.33,114.44,65.81,167.11,219.96,127.1,152.59,87.75,208.88,274.94,158.88,190.73,109.69,250.66,329.93,190.65,228.88,131.62,292.44,384.92,222.43,267.03,153.56
320,5.0,,2.7,,,,,,,1.0,,,0.0,27.77,55.55,82.32,110.1,137.87,165.64,193.42,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,20.41,23.19,17.04,18.5,13.47,40.83,46.38,34.08,37.0,26.94,61.24,69.56,51.12,55.5,40.41,81.66,92.75,68.16,74.0,53.88,102.07,115.94,85.19,92.5,67.35,122.49,139.13,102.23,111.0,80.82,142.9,162.31,119.27,129.5,94.29
321,5.0,,2.7,,,,,,,1.0,,,0.0,21.31,42.61,62.92,84.22,105.53,126.83,148.14,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,11.13,16.11,8.35,11.28,5.77,22.26,32.21,16.7,22.55,11.55,33.38,48.32,25.05,33.83,17.32,44.51,64.43,33.4,45.11,23.09,55.64,80.54,41.75,56.38,28.87,66.77,96.64,50.1,67.66,34.64,77.89,112.75,58.45,78.94,40.41
322,5.0,,2.7,,,,,,,1.0,,,0.0,109.87,218.75,328.62,437.5,547.37,656.24,766.12,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,87.36,85.06,67.71,59.51,46.97,174.72,170.13,135.42,119.01,93.95,262.08,255.19,203.13,178.52,140.92,349.45,340.26,270.84,238.03,187.9,436.81,425.32,338.55,297.53,234.87,524.17,510.39,406.26,357.04,281.85,611.53,595.45,473.97,416.54,328.82
323,5.0,,2.7,,,,,,,1.0,,,0.0,61.47,121.93,183.4,244.87,305.33,366.8,428.27,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,46.75,48.34,36.8,34.68,26.34,93.49,96.68,73.6,69.36,52.68,140.24,145.02,110.4,104.04,79.02,186.99,193.36,147.2,138.72,105.36,233.73,241.7,184.0,173.41,131.7,280.48,290.04,220.81,208.09,158.04,327.23,338.38,257.61,242.77,184.39
324,5.0,,2.7,,,,,,,1.0,,,0.0,26.41,53.81,80.22,106.63,134.04,160.44,187.85,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,23.07,20.31,17.44,14.0,11.97,46.15,40.62,34.87,28.01,23.95,69.22,60.94,52.31,42.01,35.92,92.29,81.25,69.74,56.01,47.89,115.36,101.56,87.18,70.01,59.87,138.44,121.87,104.61,84.02,71.84,161.51,142.18,122.05,98.02,83.81
325,5.0,,2.7,,,,,,,1.0,,,0.0,36.22,71.44,107.67,142.89,179.11,214.33,250.56,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,31.27,29.83,25.96,24.05,20.78,62.53,59.67,51.92,48.11,41.56,93.8,89.5,77.88,72.16,62.34,125.07,119.34,103.83,96.21,83.12,156.33,149.17,129.79,120.27,103.9,187.6,179.01,155.75,144.32,124.68,218.87,208.84,181.71,168.38,145.46
326,5.0,,2.7,,,,,,,1.0,,,0.0,4.06,8.12,12.18,16.24,21.31,25.37,29.43,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,3.62,3.23,2.81,2.22,1.9,7.24,6.46,5.62,4.43,3.8,10.86,9.7,8.44,6.65,5.7,14.48,12.93,11.25,8.86,7.59,18.1,16.16,14.06,11.08,9.49,21.72,19.39,16.87,13.29,11.39,25.34,22.62,19.68,15.51,13.29
327,5.0,,2.7,,,,,,,1.0,,,0.0,15.43,30.86,47.28,62.71,78.14,93.57,108.99,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,13.96,12.44,11.05,8.45,7.43,27.93,24.88,22.11,16.9,14.86,41.89,37.32,33.16,25.36,22.28,55.85,49.76,44.22,33.81,29.71,69.82,62.21,55.27,42.26,37.14,83.78,74.65,66.33,50.71,44.57,97.74,87.09,77.38,59.17,51.99
328,5.0,,2.7,,,,,,,1.0,,,0.0,26.53,53.06,78.59,105.12,131.65,158.18,183.71,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,22.93,20.27,17.57,14.6,12.6,45.86,40.54,35.15,29.19,25.19,68.79,60.81,52.72,43.79,37.79,91.72,81.07,70.3,58.38,50.39,114.65,101.34,87.87,72.98,62.99,137.57,121.61,105.44,87.58,75.58,160.5,141.88,123.02,102.17,88.18
329,5.0,,2.7,,,,,,,1.0,,,0.0,6.24,11.49,17.73,22.98,29.22,35.47,40.71,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,5.32,4.89,4.41,3.98,3.55,10.64,9.79,8.82,7.95,7.1,15.96,14.68,13.23,11.93,10.66,21.29,19.58,17.65,15.9,14.21,26.61,24.47,22.06,19.88,17.76,31.93,29.37,26.47,23.85,21.31,37.25,34.26,30.88,27.83,24.87
